SMILES,ZINC_ID,ZINC_Protonation_ID
CN(C)c1ccc(cc1)[C@H](CNS(=O)(=O)c2ccc(cc2)[N+](=O)[O-])[NH+]3CCN(CC3)c4ccc(cc4)F,C21755127,P32398258
Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)[C@@H](C)c3[nH+]c4ccccc4c(n3)NCc5ccccc5OC,C22052785,P32810308
c1ccc(cc1)C[NH+]2CCN(CC2)CCCNC(=O)[C@@H]3[C@H]4C=C[C@@]5([C@@H]3C(=O)N(C5)Cc6ccccc6Cl)O4,C22802302,P33860955
c1ccc(cc1)C(=O)N2CC[NH+](CC2)[C@H]3c4cccc5c4c(ccc5)[C@H]3NS(=O)(=O)c6ccc(cc6)Cl,C33355105,P49376493
CC/[NH+]=C(/Nc1ccc2c(c1)OCO2)\S[C@@H]3CC(=O)N(C3=O)c4ccc(cc4)I,C08425070,P49376697
CCC(=O)N1CCc2ccc(cc2[C@@H]1c3cccc(c3)F)OCc4ccc(o4)C(=O)NCCc5cccc[nH+]5,C34686857,P51472288
c1ccc(cc1)C[NH+]2CCN(CC2)C(=O)CCc3c(=O)nc([nH]n3)c4ccc(cc4)OCc5ccccc5F,C34762993,P51598855
c1ccc(cc1)OCC(=O)N2CCCN(CC2)C(=O)C[NH+]3CCc4c(ccs4)[C@H]3c5ccc(cc5)Cl,C34787578,P51635384
CCOC(=O)[C@@H]1CCCN(C1)C(=O)C[NH+]2CCN(CC2)C(=O)c3csc(n3)Nc4ccc(cc4)Cl,C34831608,P51706821
CCOC(=O)C1=C(N(C(=O)N[C@H]1c2cccc(c2)Cl)C)C[NH+]3CCN([C@@H](C3)C)C(=O)c4ccccc4F,C35991853,P53439115
CCN1C(=C([C@@H](NC1=O)c2ccc(cc2)OC)C(=O)OCC)C[NH+]3CCN([C@@H](C3)C)C(=O)c4cccs4,C36005331,P53465317
CCN1C(=C([C@H](NC1=O)c2ccc(cc2)OC)C(=O)OCC)C[NH+]3CCN([C@@H](C3)C)C(=O)c4cccs4,C36005332,P53465318
CCOC(=O)C1=C(N(C(=O)N[C@@H]1c2ccc(cc2Cl)Cl)CC=C)C[NH+]3CCN(CC3)C(=O)C4CC4,C36026050,P53502945
CC(C)CN(CC(=O)N1CCCN(CC1)c2ccc(n[nH+]2)c3ccc(cc3)OC)C(=O)c4ccc(cc4)F,C36071320,P53588082
C[NH+](C)CCN(c1nc2ccc(cc2s1)OC)C(=O)c3ccc(cc3)S(=O)(=O)N(C)c4ccccc4,C36637297,P54448234
CC(C)(C)c1c2c(n(n1)C(C)(C)C)N(C(=O)CS[C@@H]2c3ccccc3OC)CC(=O)NCc4ccc[nH+]c4,C37264146,P55414140
CC(C)(C)c1c2c(n(n1)C(C)(C)C)N(C(=O)CS[C@H]2c3ccccc3OC)CC(=O)NCc4cc[nH+]cc4,C37427560,P55646236
C1CN(CC[NH+]1C2C3CC4CC(C3)CC2C4)C(=O)CCC(=O)N5CCN(CC5)C6C7CC8CC(C7)CC6C8,C39448963,P59799511
COc1ccc(cc1OC)C2=CS/C(=C(/C#N)\C(=O)CN3CC[NH+](CC3)Cc4ccc5c(c4)OCO5)/N2,C22043330,P74152738
CCc1ccc2c(c1)cc(c(=O)[nH]2)[C@H](c3nnnn3C4CCCCC4)N(Cc5ccc[nH+]c5)C[C@@H]6CCCO6,C57608209,P86574551
Cc1c(c(=O)n(n1C)c2ccccc2)/[NH+]=C/c3ccc(o3)c4ccc(cc4)S(=O)(=O)/N=c/5\[nH]ccs5,C27548689,P90602589
Cn1cc(c2c1ccc(c2)OC)/C=C\3/C(=O)c4ccc5c(c4O3)C[NH+](CO5)CCc6ccc(c(c6)OC)OC,C41662228,P96728126
COc1ccc(cc1)C2=C3[C@H](N(C(=O)[C@H]3N=N2)CCC4=c5cc(ccc5=[NH+]C4)OC)c6ccc(c(c6)OC)O,C63314204,P97238813
C[C@@]12[C@H]3C(=c4ccccc4=[NH+]3)CCN1C(=O)N(C2=O)c5ccc(cc5)C(=O)NCc6ccc(c(c6)OC)OC,C63362649,P97309333
CC(=O)C12c3ccccc3C(c4c1cccc4)[C@H]5[C@@H]2C(=O)N(C5=O)C[C@@H](C[NH+]6CCN(CC6)c7ccccc7OC)O,C68606183,P105284280
COc1ccccc1C[C@]2(C(=O)NC(=O)N(C2=O)c3ccccc3)C[NH+]4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,C70669799,P109028931
COc1ccc(cc1)C[C@@]2(C(=O)NC(=O)N(C2=O)c3ccccc3)C[NH+]4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,C70669829,P109028958
C[C@H]1CCCC(=O)CCC/C=C/c2cc(cc(c2C(=O)O1)OC[C@H](C[NH+]3CCOCC3)O)OCc4ccccc4,C70680903,P109044327
C[C@@H](C(=O)NCc1ccc(cc1)OC)Oc2ccc3c(c2)c4cc[nH+]c5c4n3c(=O)c6c5ccc(c6OC)OC,C70708336,P109094493
Cc1cccc(c1)[C@H]2c3cc(ccc3CCN2C(=O)C4CC4)OCc5ccc(o5)C(=O)NCc6cc[nH+]cc6,C34686878,P151666906
Cc1c(c(on1)/C=C\c2ccccc2F)S(=O)(=O)N3CCC(CC3)C(=O)NCC[NH+](C)C4CCCCC4,C96839442,P153198500
Cc1ccc(cc1)S(=O)(=O)/N=C(/C[NH+]2CCCC2)\N3CCN([C@@H]3c4ccc(cc4)OC)S(=O)(=O)c5ccc(cc5)C,C97961126,P155559929
c1cc(oc1)c2nc3n(n2)c(c(s3)[C@H](c4ccc(cc4)Br)[NH+]5CCN(CC5)C(=O)c6ccco6)O,C97992536,P155634493
Cc1ccccc1[C@H]2c3c(nn(c3N(C(=O)CS2)CC(=O)NCc4cc[nH+]cc4)c5ccc(cc5)OC)c6ccccc6,C98011971,P155679322
C[C@@H](c1[nH+]c2ccccc2c(n1)NCc3ccccc3OC)N4CCN(CC4)S(=O)(=O)c5ccc(cc5)OC,C98240232,P156250496
c1cc(oc1)CNC(=O)Cn2c3c(c4c(s3)CCCCC4)c(=O)n(c2=O)c5ccc(cc5)Cl,C02498446,P05300235
Cc1cccc2c1[nH]c(=O)c(c2)CN(C3CCCC3)S(=O)(=O)c4c(ccc5c4nsn5)C,C00913617,P09332330
Cc1cc(=O)oc2c1ccc(c2)NC(=S)N3CCN(CC3)S(=O)(=O)c4ccc(cc4)Cl,C02856713,P09939235
Cc1c(sc(n1)N2[C@H](C(=C(c3ccc(cc3)OC)O)C(=O)C2=O)c4ccccc4)C(=O)C,C08440465,P12810588
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=C/C(=N/OCC(=O)N5CCC[C@@H]5C(=O)OC)/C=C[C@]34C,C08789194,P13497758
CC1(CCc2c(cc(c3c2oc(=O)c4c3CCCC4)OCC(=O)NCc5ccccn5)O1)C,C08791445,P13501629
Cc1nc2c(s1)c(nn(c2=O)CC(=O)Nc3ccc(cc3)Br)c4ccc(cc4)OC,C08955447,P13750358
c1cc2ccc(nc2c(c1)O)/C=C/c3ccc(o3)c4ccc(cc4)S(=O)(=O)N5CCOCC5,C08982424,P13791395
Cc1ccc(cc1)c2nc3c(c(n2)SCC(=O)N4CCCCC4)Cc5c(cnc(c5O3)C)CO,C09116271,P13982191
COc1cccc(c1)N2CCN(CC2)C(=O)c3c(c4ccccc4o3)NC(=O)c5cccs5,C09228397,P14195484
Cc1c2c(on1)NC3=C([C@H]2c4ccc(cc4OC)OC)C(=O)C[C@H](C3)c5ccc(cc5)OC,C09484096,P14527095
c1ccc(cc1)Oc2ccccc2NC(=O)c3ccc(c(c3)N4C(=O)CCS4(=O)=O)Cl,C12003704,P17707812
COc1cc(cc(c1OC)OC)[C@@H]2CC(=O)N3C(=C2C#N)SC[C@@]3(c4ccc(cc4)Cl)O,C12275317,P18035380
Cc1cc(c(c(c1C)S(=O)(=O)Nc2ccc(c(c2)S(=O)(=O)N3CCOCC3)Cl)C)C,C12620150,P18557032
c1ccc2c(c1)c3cnn(c(=O)c3n2Cc4cccc(c4)Cl)CC(=O)NCc5ccco5,C09823449,P20419303
C[C@@H]1CCc2c(sc(n2)NC(=O)[C@H]3CCCN(C3)S(=O)(=O)c4ccc(cc4)OC)C1,C14020455,P21562738
CCS(=O)(=O)N1CC(=O)N([C@](C1)(C)C(=O)NC2CCCCCC2)c3cccc(c3C)Cl,C20532534,P30613722
CC1=C(C2(CCN(CC2)S(=O)(=O)c3cccs3)OC1=O)C(=O)NCc4ccc(cc4)Cl,C20981126,P31316019
C[C@@H]1CCc2c(sc(c2C#N)NC(=O)CN3CCN(CC3)Cc4ccc5c(c4)OCO5)C1,C21548612,P32128853
Cc1c2c(on1)NC3=C([C@H]2c4cc(ccc4OC)OC)C(=O)C[C@H](C3)c5ccc(cc5)OC,C21660446,P32272060
CC(=O)Nc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5ccc(cc5)OC,C21662869,P32274488
COc1ccc(cc1)c2csc3c2c(ncn3)N4Cc5c(ccc(c5[C@@H](C4)O)OC)OC,C21674394,P32290068
C[C@@]1(CN(CC(=O)N1c2ccc(cc2)F)S(=O)(=O)c3ccccc3)C(=O)NC4CCCCC4,C21870251,P32551733
Cc1cc(c(n1c2nccs2)C)C(=O)CN3C(=O)[C@](NC3=O)(C)c4ccc5ccccc5c4,C22316018,P33176910
COc1ccccc1N2C[C@H](CC2=O)C(=O)NCc3ccc(o3)c4nc5ccccc5s4,C24883411,P36827785
Cc1ccccc1Cn2cccc2/C=C/3\C(=O)NC(=O)N(C3=O)c4ccc(c(c4)Cl)OC,C08768244,P47915665
CCOc1ccc(cc1OC)[C@@H]2CC(=O)Nc3c2c(nn3c4nc5ccc(cc5s4)C)C,C33271502,P49203220
CCS(=O)(=O)c1nc2ccc(cc2s1)NS(=O)(=O)c3cc(ccc3OC)Cl,C33298910,P49253021
CC1CCC(CC1)NC(=O)[C@]2(Cn3c4ccsc4cc3C(=O)N2c5ccc(c(c5)OC)OC)C,C33331657,P49302926
[H]/N=C\1/C(=C/c2cc(n(c2C)c3ccccc3OCC)C)/C(=O)N=C4N1N=C(S4)c5ccccc5C,C34262352,P50868866
c1ccc2c(c1)c(nnc2N3CCN(CC3)c4ccccc4Cl)C(=O)NCc5ccncc5,C34838363,P51698421
Cn1c(nnc1SCc2[nH]c(=O)c3c(csc3n2)c4ccccc4Cl)c5cccnc5,C23594794,P52742466
c1ccc(c(c1)CNC(=O)[C@H]2CCCN(C2)c3c4c(noc4ncn3)c5ccc(cc5)F)Cl,C08596426,P56971881
Cc1cc(c2c(c1)nc(s2)N3CCN(CC3)CCNC(=O)c4cc5ccccc5oc4=O)C,C38776210,P58720963
CCOC(=O)c1c2c(sc1NC(=O)CN3C(=O)[C@H]4CC[C@@](C3=O)(C4(C)C)C)CCCC2,C54645297,P82231740
Cc1ccc(cc1)n2c(cc(c2C)C(=O)CN3C(=O)[C@@](NC3=O)(C)c4cc5ccccc5o4)C,C58321385,P88046327
c1ccc(cc1)CN2C(=O)/C(=C\c3cn(c4c3cccc4)Cc5ccc(cc5)C#N)/C(=O)NC2=O,C59109497,P89648181
Cc1cccc(c1)n2c(cc(c2C)/C=C/3\C(=O)NC(=S)N(C3=O)c4ccc(cc4OC)OC)C,C59595621,P90772490
C[C@H]1C(=C2C(=NC(=NC2=O)COC(=O)C3=CC4=C(NN([C@@H]4S3)c5ccccc5)C)S1)C,C39948582,P97152963
CC1(c2cc(ccc2N(C1=O)CC(=O)Nc3ccc(cc3F)Cl)S(=O)(=O)N4CCCC4)C,C35398726,P99020197
c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3cc(=O)n4ccccc4n3)Br,C46031494,P99444725
c1ccn2c(c1)nc(cc2=O)CSc3nnc(s3)NC(=O)c4ccc(cc4)Br,C46031518,P99444763
COc1ccccc1n2c(=O)c3c(ccs3)n(c2=O)CC(=O)Nc4ccc(cc4)Br,C67217962,P103261347
Cc1ccc(o1)[C@]2(C(=O)N(C(=O)N2)Cc3csc(n3)c4cc(ccc4OC)Br)C,C68846394,P105709311
Cc1c(n(c(c1C#N)NC(=O)CSc2nc3ccccc3c(=O)n2C)c4ccc(cc4)F)C,C71858087,P111468757
Cc1cc2c(c(oc2c(c1C)S(=O)(=O)NCc3cccnc3)C(=O)N4CCCCCC4)C,C65010891,P151949923
CCOC(=O)c1ccc(cc1)N2C(=O)[C@@H]3[C@H](c4c([nH]c(=O)s4)S[C@H]3C2=O)c5cccs5,C47145858,P152030232
c1cc(cc(c1)[N+](=O)[O-])/C=C\c2nc3ccc(cc3c(=O)n2CCO)I,C33431157,P152353695
Cc1ccc2c(c1)c(n[nH]2)C(=O)N3CCN(CC3)Cc4csc(n4)c5ccc(cc5)OC,C97256018,P153995036
c1ccc2c(c1)cccc2Cn3cc(c4c3cccc4)/C=C/5\C(=O)NC(=O)N(C5=O)Cc6ccco6,C02391610,P155484213
c1ccc(cc1)N(CCC#N)C(=O)CN2C(=O)[C@@]3(CCOc4c3cccc4)NC2=O,C03332351,P09174270
COc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)COc3cccc(c3)O,C02457715,P09477814
c1ccc2c(c1)OC[C@H](O2)CNC(=O)C3CCN(CC3)S(=O)(=O)c4cccnc4,C04902782,P09544930
CCS(=O)(=O)Nc1cc2c(cc1OC)n(c(c2C(=O)C)C)S(=O)(=O)CC,C04945017,P09568572
Cc1c(c(on1)C)S(=O)(=O)N2CCC(CC2)C(=O)NCc3ccc(cc3)OC,C04968852,P09670623
Cc1cnc(s1)NC(=O)Cc2ccc(c(c2)S(=O)(=O)N3CCOCC3)OC,C06790245,P10715416
c1cc(cnc1)CNC(=O)[C@H]2[C@@H]3C=C[C@]4([C@H]2C(=O)N(C4)Cc5ccc6c(c5)OCO6)O3,C08792455,P13633631
COc1ccc(cc1NC(=O)Cn2ccccc2=O)S(=O)(=O)N3CCCCC3,C09603867,P14715659
Cc1c(=O)nc2n(n1)c(cs2)NC(=O)CSCC(=O)N3CCc4c3cccc4,C12389441,P18205677
c1cc2c(cc1Br)c(ncn2)OCC(=O)NCCN3C(=O)CSC3=O,C02657224,P18410476
CCOC(=O)C1=C(Nc2c(c(=O)n(c(=O)n2C)C)[C@@H]1c3ccncc3)c4ccccc4,C12970541,P19058820
CS(=O)(=O)N1Cc2ccccc2C[C@@H]1C(=O)OCC(=O)Nc3c(ccs3)C#N,C13148275,P19656324
C[C@@]1(C(=O)N(C(=O)N1)CC(=O)N(c2ccccc2)[C@@H]3CCS(=O)(=O)C3)C4CC4,C14253355,P21848219
C=CCNS(=O)(=O)c1ccc(cc1)C(=O)N2CCN(CC2)C(=O)N3CCCCC3,C14491134,P22166705
CCOC(=O)c1c2c(n(n1)CC=C)CCN(C2)C(=O)[C@@H]3CC(=O)Nc4c3cccc4,C14537362,P22220711
c1cc(ccc1NC(=O)CCS(=O)(=O)c2ccc3c(c2)OCCO3)N4CCOCC4,C14871046,P22638900
c1ccn(c1)c2nnc(s2)N3CCC[C@H](C3)C(=O)NCCCN4CCCC4=O,C15728065,P23720480
CCc1c(nc([nH]c1=O)[C@H]2CCCN2C(=O)C3CCN(CC3)S(=O)(=O)CC)C,C19521567,P28895876
COc1ccc(cc1)OCC(=O)N2CCC[C@@H]2c3[nH]c(=O)cc(n3)c4ccncc4,C19556759,P28952519
CC1CCN(CC1)c2ncc(cn2)c3cncn3CCN[C@@H]4CCS(=O)(=O)C4,C19719994,P29244732
C[C@@H]1CCCCN1CCNC(=O)C2=C(C(=O)OC23CCN(CC3)S(=O)(=O)C)C,C21887573,P32593748
CNS(=O)(=O)c1cc(n(c1)C)C(=O)N2CCC[C@@H]2c3ccc(cc3OC)OC,C23313236,P34602955
CC(=C)C(=O)O[C@@H]1[C@@H]2[C@H](/C=C(/CC/C=C(\[C@@H]1OC(=O)C)/C=O)\CO)OC(=O)C2=C,C31168170,P45896888
Cc1c(c(n(n1)c2ccccc2)C)CN(C)C(=O)c3cc(c[nH]3)S(=O)(=O)N4CCCC4,C32768941,P48525271
CCOC(=O)c1c(c(c([nH]1)C)C(=O)N2CCC(CC2)CC(=O)N3CCOCC3)C,C33024062,P48877606
CC[C@@]1(C(=O)N(C(=O)N1)CN2CCN(CC2)S(=O)(=O)/C=C/c3ccccc3)C,C13062901,P48892298
Cc1c2c(ncnc2sc1C(=O)NCCCN3CCN(CC3)C)N4CCN(CC4)C,C33048226,P48914734
c1ccc(cc1)Cn2c(=O)c(nn(c2=O)c3ccccc3F)C(=O)NCc4cccnc4,C36085127,P53604889
COc1cc(cc(c1OC)OC)[C@@H]2CC(=O)NC3=NC(=NC(=O)[C@H]23)c4ccccc4,C38768696,P58704496
Cc1c(c2c(cn1)CN(CC2)C(=O)[C@@H]3C=C(N=N3)C)CNC(=O)c4cc(sc4)C(=O)C,C39356569,P59632396
Cc1c(sc(n1)C)c2ccc(=O)n(n2)CCNC(=O)[C@H]3COc4ccccc4O3,C49466432,P73854775
Cc1c(sc(n1)C)c2ccc(=O)n(n2)CCNC(=O)[C@@H]3[C@H](Oc4ccccc4O3)C,C49466817,P73855159
[H]/N=C/1\C(=C\c2ccc(cc2)N(C)C)\C(=O)N=C3N1C(=NS3)S(=O)(=O)CC(C)C,C20207020,P74174947
Cc1c(c(n(n1)[C@@H]2CCS(=O)(=O)C2)C)N3CCN(CC3)CC(=O)NC(C)(C)C,C56938903,P85493868
COc1ccccc1n2c(=O)c3c(ccs3)n(c2=O)CC(=O)NCc4ccco4,C57490653,P86358973
c1cnccc1NC(=O)C2CCN(CC2)C(=O)CCc3nnc(o3)c4ccsc4,C24700892,P88275422
COc1cc2c(cc1OC)n3c(nc2=O)[C@@H](SC3=S)C(=O)NC[C@@H]4CCCO4,C64460779,P98959363
CC1=NC(=C([C@H]1S(=O)(=O)N2CCC(CC2)C(=O)NC3CC3)C(=O)N4CCCCC4)C,C64491593,P99021811
Cc1ccc(o1)CNC(=O)[C@H](C)C2CCN(CC2)S(=O)(=O)c3c(noc3C)C,C65061496,P99959931
CN1CCN(CC1)c2ccc(cc2)NC(=O)[C@H]3CCCN(C3)S(=O)(=O)N(C)C,C67621714,P103828376
COc1cc2c(cc1OC)CN(CC2)C(=O)CCN3C(=O)C4(CCCCC4)NC3=O,C15725179,P107901293
c1ccc(cc1)COC[C@H]2C(=O)N3CCN(C[C@@H]3C(=O)N2)C(=O)Oc4ccccc4,C14754636,P112076489
Cc1cc(c(n1C[C@@H]2CCCO2)C)CN3CCc4c(nc([nH]c4=O)N5CCOCC5)C3,C72335528,P112437740
CN(Cc1ccno1)C(=O)[C@@H]2[C@@H]3C=C[C@]4([C@H]2C(=O)N(C4)c5ccc(cc5)CCO)O3,C77539827,P121007979
CC(=C)C(=O)O[C@H]1[C@H]2[C@@H](/C=C(\CC/C=C(\[C@@H]1OC(=O)C)/C=O)/CO)OC(=O)C2=C,C85942195,P134559551
Cc1nc2ccc3c(c2s1)s/c(=N/S(=O)(=O)N(CCC#N)CCC#N)/[nH]3,C90497039,P141508621
Cc1cc(n(n1)c2ccc(=O)n(n2)CCNS(=O)(=O)c3cc(ccc3F)F)C,C90629502,P141749327
CCOC(=O)COc1ccc(cc1Br)/C=C\2/C(=O)NC(=O)N(C2=O)C,C96585259,P152640437
Cc1ccccc1OCC(=O)N2CCCN(CC2)S(=O)(=O)c3c([nH]nc3C)C,C98350588,P156423540
CC(=O)O[C@@H]1CC[C@@H]2[C@@H]3CC[C@@]4([C@@H]([C@@H]3CCC2=C1)CC[C@@]4(C#C)OC(=O)C)C,C03830807,P04476389
CCN(c1ccccc1)[C@@H]2C(=O)N(C(=O)S2)c3ccc(cc3)Br,C00969785,P05678684
Cc1c(c(no1)c2c(cccc2Cl)Cl)/C(=N/c3ccccc3)/N4CCCC4,C03170074,P05713759
Cc1ccc(cc1)CSc2nnc(n2c3ccc(cc3)F)c4ccncc4,C00664174,P05807043
CC1=CC=CC2=NC(N=C(N12)c3ccc(cc3)OC)(C(F)(F)F)C(F)(F)F,C00721307,P06012981
CC(=O)O[C@H]1CC[C@@]2([C@@H]3CC[C@@]4([C@@H]([C@@H]3CC=C2C1)CC[C@@H]4C(=O)OC)C)C,C04532927,P06168979
C[C@@H]1CC[C@H](c2c1cnn2Cn3c4c(cn3)[C@@H](CC[C@@H]4C(C)C)C)C(C)C,C04671509,P06597297
CC1=C(/C(=C/c2ccc(c(c2)Cl)Cl)/C(=O)N1c3ccccc3F)C(=O)OC,C01163011,P06690103
COc1ccc(cc1)/C=C/C(=O)c2cc3cc(ccc3oc2=O)Br,C04737438,P06790175
Cc1c(c(=O)oc2c1ccc(c2C)OCC(=O)c3ccc(cc3)Br)C,C02993539,P06979986
COc1ccc(cc1)N2CCN(CC2)C(=O)CC34CC5CC(C3)CC(C5)C4,C04881719,P07152060
C=CCOc1ccc(cc1)/C=C\2/C(=O)OC(=N2)c3cc(c(cc3Cl)F)F,C02420215,P07666744
c1ccc(c(c1)c2ccc(o2)/C=C(\C#N)/c3nc(cs3)c4ccco4)Cl,C05234301,P07740393
COc1ccc(c(c1)OC)C=C2[C@H](Oc3ccccc3C2=O)c4ccccc4,C05358096,P07923857
Cc1ccc(c(c1)N2C(=O)/C(=C/c3ccc(cc3OC)OC)/SC2=S)C,C05371358,P07945250
c1ccc2cc(ccc2c1)c3cnc(o3)c4ccc(cc4)S(=O)(=O)C(F)F,C05605147,P09706286
COc1ccc(cc1S(=O)(=O)Oc2ccc3ccccc3c2)Br,C02980747,P09987473
c1ccc(cc1)/C=C/CN(c2ccc3c(c2)OCCO3)C(=O)[C@H]4CCC=CC4,C07780137,P11924065
CCOc1cccc2c1O[C@@H](N3[C@H]2CC(=N3)c4cccs4)c5ccsc5,C13036514,P19171936
CC(=O)c1cc2c(cc1OC)CC[C@@H]3[C@@H]2CC[C@@]4([C@H]3CC[C@@H]4OC(=O)C)C,C16027805,P24215741
CN(Cc1ccc(cc1)OC)C(=O)c2csc(n2)c3ccc(cc3)Cl,C21710809,P32334947
Cc1ccc2c(c1C)nc(s2)N(Cc3ccco3)C(=O)c4cccs4,C22901272,P34011450
Cc1cccn2c1nc(c2)CSc3nn(c(=S)s3)c4ccc(cc4)Cl,C23589476,P34996074
COc1ccc(cc1C2=N/C(=C/c3ccc(cc3)SC)/C(=O)O2)Br,C01516158,P49171020
c1cc(cc(c1)Cl)c2csc(n2)Cc3nc(no3)c4ccc(cc4)F,C33298153,P49246729
c1cc(cc(c1)F)n2ccnc2SCc3ncc(o3)c4ccc(cc4)F,C36648301,P54690549
CCCc1cc(nc(n1)c2cc(c(cc2Br)OC)OC)Cl,C37895132,P56923677
c1cc(ccc1COc2ccc(cc2)N3C(=O)[C@H]4[C@@H]5C[C@H]([C@@H]4C3=O)C=C5)Cl,C16401720,P59461823
Cc1cc(c2c(c(oc2c1)C(=O)N(Cc3ccccc3)Cc4ccco4)C)C,C39851294,P60471014
CCN(CC)c1ccc(cc1)C2=NC(=O)C3=C4CC[C@H](C[C@@H]4SC3=N2)C,C39961006,P60642185
CSc1cccc(c1)/N=C/Cc2c(c(no2)c3ccccc3Cl)C#N,C01389248,P78601127
c1ccc(cc1)C(=O)c2ccc(cc2)OS(=O)(=O)c3ccccc3Cl,C16092418,P86240382
C[C@H]1CCCC[C@H]1N2CCN(CC2)S(=O)(=O)c3ccc(cc3)C(C)(C)C,C57698497,P86747680
COc1ccc(cc1F)Cn2cnc3cc(sc3c2=O)c4ccc(cc4)Cl,C05801980,P87755602
C[C@H](C(=O)N1CCc2c(ccs2)[C@H]1c3cccs3)Oc4ccc(cc4)C#N,C14704174,P87931295
Cc1ccc(cc1)n2c(nnc2SCc3cccnc3)c4ccccc4F,C27776627,P88726554
c1ccc(c(c1)C[C@H](c2ccc(o2)Br)Br)[N+](=O)[O-],C62166110,P95389558
Cc1c(ccc2c1O/C(=C\C=C\c3ccccc3)/C2=O)OC(=O)[C@H](C)Cl,C41356421,P96548178
C1C[C@@H](N(C1)C(=O)C23CC4CC(C2)CC(C4)C3)C(=O)OC[C@H]5CCC=CC5,C68741087,P105520681
CS(=O)(=O)c1cccc(c1)C(=O)Oc2c(cc(cc2Cl)Cl)Cl,C14466162,P106377818
c1cc(c(cc1Cl)Cl)OCCCC(=O)N2CCO[C@H]3[C@H]2CCCC3,C71933810,P111625792
Cc1cc(c(c(c1)C)CS(=O)(=O)Cc2cc3c(c(c2)Cl)OCCO3)C,C72093312,P111890832
C1CC[C@H]2[C@H](C1)CCN2C(=O)CC3(CCCC3)CC(=O)N4CC[C@@H]5[C@@H]4CCCC5,C78555070,P122568372
CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)c3ccccc3F,C01094859,P126175618
COc1ccccc1Cc2nc(on2)/C=C\c3ccc(cc3)Br,C34706904,P130280796
c1ccc(cc1)COc2cc3cnn(c3cc2Br)[C@@H]4CCCCO4,C89197406,P139498065
c1ccc2c(c1)CCN2C(=O)C(=O)c3cn(c4c3cccc4)Cc5ccccc5F,C96191725,P151558662
Cc1cc(c2c(c(sc2n1)C#N)/N=C/c3ccc(cc3)Br)COC,C06659359,P152575432
c1ccc(cc1)/C=C\C(=O)N2CCC(CC2)C(=O)OCC#Cc3ccccc3,C47895985,P156058810
COc1ccc(cc1OC)/C=C\C(=O)N2[C@@H]3CCCC[C@@H]3S[C@@H]4[C@@H]2CCCC4,C98286416,P156341455
c1cc(ccc1C(=O)COC(=O)CN2C(=O)[C@H]3[C@H]4C[C@@H]([C@@H]3C2=O)[C@@H]([C@@H]4Br)Br)Br,C04157299,P05320890
CN(C1CCCCC1)S(=O)(=O)c2ccc(cc2)S(=O)(=O)N(Cc3cccs3)C[C@H]4CCCO4,C00933627,P09347859
CCOC(=O)COc1c(cc(cc1I)/C=C\2/C(=O)OC(=N2)c3ccc(cc3)OC)OC,C00623293,P12775829
COc1ccc(cc1OC)CCN2[C@@H]([C@@H](C(=O)C2=O)C(=O)c3ccc(cc3)Br)c4cccs4,C00626241,P12806948
Cc1ccc(cc1)C(=O)COC(=O)CCN2C(=O)[C@H]3[C@H]4C[C@@H]([C@@H]3C2=O)[C@@H]([C@@H]4Br)Br,C08449642,P12816021
c1ccc(cc1)CN(c2ccccc2)C(=O)CCCN3C(=O)/C(=C/c4ccc5c(c4)OCO5)/SC3=S,C08819652,P13543713
CCCCCN1C(=O)/C(=C/c2c(nc3c(cccn3c2=O)C)N4CCC(CC4)C(=O)OCC)/SC1=S,C08857875,P13600022
COc1ccc(cc1)N2CCN(CC2)C(=O)CN(c3ccc(cc3)OC)S(=O)(=O)c4ccc(cc4)F,C04121858,P13690746
Cc1ccc2c(c1C)nc(s2)N(C[C@H]3CCCO3)C(=O)[C@H]4CCCN4S(=O)(=O)c5ccc(cc5)OC,C09069009,P13916317
CC1=C([C@@H]([C@@H]2C(=N1)C[C@H](CC2=O)c3cccs3)c4coc5ccccc5c4=O)C(=O)OCCOC(C)C,C09246381,P14168237
COc1cc(cc(c1OC)OC)C(=O)N2C(=S)C(=NC23CCCCC3)c4ccc(cc4)Br,C09599389,P14706943
Cc1ccc(cc1)SCCCC(=O)N(Cc2cccnc2)c3nc4ccc(cc4s3)S(=O)(=O)C,C10529005,P16304109
CCOC(=O)[C@@H]1[C@H](CC2=C(C1=O)[C@@H](CC(=O)N2c3ccccc3F)c4ccccc4OC)c5cccs5,C12413092,P18243119
CCOc1ccccc1N2CCN(CC2)C(=O)c3c(=O)cc(n(c3COC)CCc4cccc(c4)Cl)C,C12453939,P18301497
COc1cc(c(cc1OC)Br)[C@@H]2[C@H]3C(=NC(=C)C2C(=O)OC)C[C@H](CC3=O)c4cccs4,C16286079,P24641361
